playerID,yearID,lgID,POS,Tot_G,Tot_GS,Tot_InnOuts,Tot_PO,Tot_A,Tot_E,Tot_DP,Tot_PB,Tot_WP,Tot_SB,Tot_CS,Tot_ZR,awardID,tie,notes,Won Gold Glove,Training-Validation
marqubr01,2020,NL,P,1,0,2,0,0,0,0,,,,,,,,,No,Training
marquge01,2016,NL,P,6,3,62,1,3,0,0,,,,,,,,,No,Training
marquge01,2017,NL,P,29,29,486,6,17,2,2,,,,,,,,,No,Training
marquge01,2018,NL,P,33,33,588,13,18,2,3,,,,,,Silver Slugger,,P,No,Training
marquge01,2019,NL,P,28,28,522,17,20,2,0,,,,,,,,,No,Training
marquge01,2020,NL,P,13,13,245,6,3,3,1,,,,,,,,,No,Training
marquge01,2021,NL,P,32,32,540,14,24,2,1,,,,,,,,,No,Training
marquge01,2022,NL,P,31,31,545,6,15,2,1,,,,,,,,,No,Training
marquge01,2023,NL,P,4,4,60,1,3,0,0,,,,,,,,,No,Validation
marquja01,2013,NL,P,20,20,353,8,20,0,2,,,,,,,,,No,Training
marquja01,2015,NL,P,9,9,142,4,5,0,0,,,,,,,,,No,Training
marrech01,2013,NL,1B,3,2,51,12,2,0,1,,,,,,,,,No,Training
marrech01,2017,NL,OF,12,9,219,14,0,0,0,,,,,,,,,No,Training
marrede01,2015,AL,3B,13,10,297,3,18,1,4,,,,,,,,,No,Training
marrede01,2015,AL,2B,3,1,60,1,5,0,2,,,,,,,,,No,Training
marrede01,2015,AL,SS,6,1,51,3,6,0,2,,,,,,,,,No,Training
marrede01,2016,AL,3B,4,1,51,0,5,0,0,,,,,,,,,No,Training
marrede01,2016,AL,2B,6,2,54,2,5,1,1,,,,,,,,,No,Training
marrede01,2016,AL,SS,4,0,21,1,0,0,0,,,,,,,,,No,Training
marrede01,2017,AL,3B,53,38,1092,26,75,3,10,,,,,,,,,No,Training
marrede01,2017,AL,SS,6,4,132,4,9,0,2,,,,,,,,,No,Training
marrede01,2017,AL,1B,1,0,8,0,0,0,0,,,,,,,,,No,Training
marrede01,2017,AL,2B,11,6,180,17,17,0,7,,,,,,,,,No,Training
marrede01,2018,NL,2B,5,0,32,6,4,0,2,,,,,,,,,No,Training
marrede01,2018,NL,3B,33,21,566,18,43,1,7,,,,,,,,,No,Training
marrede01,2019,NL,3B,1,0,6,0,1,0,0,,,,,,,,,No,Training
marrede01,2019,NL,SS,2,1,27,1,2,0,1,,,,,,,,,No,Training
marrede01,2021,NL,3B,3,2,58,1,3,0,0,,,,,,,,,No,Training
marrede01,2021,NL,1B,1,0,1,0,0,0,0,,,,,,,,,No,Training
marrede01,2021,NL,SS,4,1,42,2,6,0,1,,,,,,,,,No,Training
marrede01,2021,NL,2B,1,1,27,2,1,0,0,,,,,,,,,No,Training
marrede01,2022,NL,3B,1,1,24,1,1,0,1,,,,,,,,,No,Training
marrede01,2022,NL,SS,3,0,21,1,1,0,0,,,,,,,,,No,Training
marshal01,2023,AL,P,17,8,223,3,5,0,0,,,,,,,,,No,Validation
marshbr01,2013,AL,P,3,0,36,1,1,0,1,,,,,,,,,No,Training
marshbr02,2021,AL,OF,70,63,1704,154,1,1,0,,,,,,,,,No,Training
marshbr02,2022,NL,OF,40,37,938,80,0,0,0,,,,,,,,,No,Training
marshbr02,2022,AL,OF,91,82,2189,173,1,3,1,,,,,,,,,No,Training
marshbr02,2023,NL,OF,144,116,3127,274,1,5,0,,,,,,,,,No,Validation
marshev01,2014,NL,P,57,0,148,2,8,1,2,,,,,,,,,No,Training
marshev01,2015,NL,P,13,0,40,1,1,0,0,,,,,,,,,No,Training
marshev01,2016,NL,P,15,0,46,0,3,0,0,,,,,,,,,No,Training
marshev01,2017,AL,P,6,0,23,0,0,0,0,,,,,,,,,No,Training
marshev01,2018,AL,P,10,0,21,0,0,0,0,,,,,,,,,No,Training
marshev01,2019,AL,P,55,0,152,3,3,1,0,,,,,,,,,No,Training
marshev01,2020,AL,P,23,0,68,0,2,0,0,,,,,,,,,No,Training
marshev01,2021,AL,P,27,0,82,2,4,0,0,,,,,,,,,No,Training
marshse01,2013,NL,P,16,0,31,0,3,0,0,,,,,,,,,No,Training
marshse01,2014,NL,P,15,0,42,1,6,0,1,,,,,,,,,No,Training
marsolo01,2013,AL,C,3,2,35,11,1,0,1,,,,,,,,,No,Training
marteal01,2013,NL,OF,9,9,234,11,0,0,0,,,,,,,,,No,Training
marteal01,2014,NL,OF,27,24,619,40,1,2,1,,,,,,,,,No,Training
marteal01,2015,AL,OF,3,1,39,2,0,0,0,,,,,,,,,No,Training
martean01,2014,NL,3B,4,3,87,1,7,0,1,,,,,,,,,No,Training
martefr01,2017,AL,P,32,4,163,4,4,0,0,,,,,,,,,No,Training
marteje01,2015,AL,3B,7,4,158,2,15,1,3,,,,,,,,,No,Training
marteje01,2015,AL,1B,22,15,367,106,11,3,9,,,,,,,,,No,Training
marteje01,2016,AL,OF,27,22,516,39,2,1,0,,,,,,,,,No,Training
marteje01,2016,AL,3B,22,19,480,10,34,2,2,,,,,,,,,No,Training
marteje01,2016,AL,1B,29,25,615,169,14,2,18,,,,,,,,,No,Training
marteje01,2017,AL,3B,10,9,194,3,16,0,1,,,,,,,,,No,Training
marteje01,2017,AL,1B,28,24,632,172,12,2,21,,,,,,,,,No,Training
marteje01,2017,AL,OF,3,1,42,3,0,0,0,,,,,,,,,No,Training
marteje01,2018,AL,1B,71,42,1199,335,33,3,35,,,,,,,,,No,Training
marteje01,2018,AL,3B,10,8,189,5,8,1,1,,,,,,,,,No,Training
marteje01,2018,AL,OF,2,0,18,1,0,0,0,,,,,,,,,No,Training
martejo01,2021,AL,P,4,0,12,0,0,0,0,,,,,,,,,No,Training
martejo01,2022,AL,P,11,0,33,0,0,0,0,,,,,,,,,No,Training
martejo01,2023,AL,P,10,0,28,1,1,0,0,,,,,,,,,No,Validation
marteke01,2015,AL,2B,4,3,95,1,10,0,2,,,,,,,,,No,Training
marteke01,2015,AL,SS,51,49,1321,64,150,9,31,,,,,,,,,No,Training
marteke01,2015,AL,OF,2,2,42,3,0,0,0,,,,,,,,,No,Training
marteke01,2016,AL,SS,119,116,3098,140,315,21,69,,,,,,,,,No,Training
marteke01,2017,NL,3B,3,2,34,1,0,0,0,,,,,,,,,No,Training
marteke01,2017,NL,SS,64,57,1523,68,166,9,43,,,,,,,,,No,Training
marteke01,2018,NL,2B,131,105,2969,190,299,5,83,,,,,,,,,No,Training
marteke01,2018,NL,SS,28,27,667,21,78,3,15,,,,,,,,,No,Training
marteke01,2019,NL,OF,96,89,2063,163,3,1,0,,,,,,,,,No,Training
marteke01,2019,NL,2B,83,45,1387,79,122,2,28,,,,,,TSN All-Star,,2B,No,Training
marteke01,2019,NL,SS,11,5,180,7,20,0,4,,,,,,,,,No,Training
marteke01,2020,NL,OF,3,2,60,5,0,0,0,,,,,,,,,No,Training
marteke01,2020,NL,2B,41,40,997,65,90,1,22,,,,,,,,,No,Training
marteke01,2020,NL,SS,2,2,48,4,3,1,0,,,,,,,,,No,Training
marteke01,2021,NL,OF,72,68,1702,155,1,2,0,,,,,,,,,No,Training
marteke01,2021,NL,2B,20,14,388,31,37,3,12,,,,,,,,,No,Training
marteke01,2022,NL,2B,94,91,2419,135,196,8,49,,,,,,,,,No,Training
marteke01,2023,NL,2B,145,139,3631,226,355,8,84,,,,,,,,,No,Validation
marteke01,2023,NL,SS,1,0,6,0,0,0,0,,,,,,,,,No,Validation
marteke01,2023,NL,OF,2,0,9,0,0,0,0,,,,,,,,,No,Validation
marteke02,2016,NL,P,2,0,10,0,0,0,0,,,,,,,,,No,Training
martelu02,2021,NL,SS,1,1,21,0,1,0,0,,,,,,,,,No,Training
martelu02,2021,NL,3B,1,0,9,0,1,0,0,,,,,,,,,No,Training
martelu02,2021,NL,2B,1,1,24,1,5,0,1,,,,,,,,,No,Training
marteno01,2023,NL,3B,29,26,702,18,45,5,9,,,,,,,,,No,Validation
marteno01,2023,NL,SS,4,3,72,1,5,0,2,,,,,,,,,No,Validation
marteno01,2023,NL,2B,1,0,3,0,0,0,0,,,,,,,,,No,Validation
martest01,2013,NL,OF,130,119,3324,193,6,7,0,,,,,,,,,No,Training
martest01,2014,NL,OF,131,123,3315,178,4,6,0,,,,,,,,,No,Training
martest01,2015,NL,OF,151,143,3868,205,16,2,1,,,,,,,,,No,Training
martest01,2016,NL,OF,123,120,3189,196,17,4,2,,,,,,TSN All-Star,,OF,No,Training
martest01,2016,NL,OF,123,120,3189,196,17,4,2,,,,,,Gold Glove,,OF,Yes,Training
martest01,2017,NL,OF,76,75,1996,157,8,1,0,,,,,,,,,No,Training
martest01,2018,NL,OF,139,137,3589,338,11,3,3,,,,,,,,,No,Training
martest01,2019,NL,OF,130,128,3424,297,8,5,2,,,,,,,,,No,Training
martest01,2020,NL,OF,61,60,1469,123,3,1,0,,,,,,,,,No,Training
martest01,2021,NL,OF,64,63,1630,133,6,2,3,,,,,,,,,No,Training
martest01,2021,AL,OF,56,55,1438,147,2,1,0,,,,,,,,,No,Training
martest01,2022,NL,OF,116,116,2996,209,9,1,1,,,,,,,,,No,Training
martest01,2023,NL,OF,85,82,2105,155,7,1,1,,,,,,,,,No,Validation
martevi01,2013,NL,P,4,0,9,0,0,1,0,,,,,,,,,No,Training
marteyu01,2022,NL,P,39,0,144,0,7,0,1,,,,,,,,,No,Training
marteyu01,2023,NL,P,40,0,118,1,2,0,0,,,,,,,,,No,Validation
martiad01,2022,AL,P,12,12,173,1,2,0,1,,,,,,,,,No,Training
martiad01,2023,AL,P,22,1,165,5,6,0,0,,,,,,,,,No,Validation
martibr01,2019,AL,P,51,2,187,1,5,0,0,,,,,,,,,No,Training
martibr01,2020,AL,P,15,0,44,1,0,0,0,,,,,,,,,No,Training
martibr01,2021,AL,P,66,0,187,1,10,2,0,,,,,,,,,No,Training
martibr01,2022,AL,P,55,1,150,4,7,0,2,,,,,,,,,No,Training
martica04,2013,NL,P,21,1,85,4,3,0,1,,,,,,,,,No,Training
martica04,2014,NL,P,57,7,268,11,23,1,2,,,,,,,,,No,Training
martica04,2015,NL,P,31,29,539,18,26,2,3,,,,,,,,,No,Training
martica04,2016,NL,P,31,31,586,25,17,3,3,,,,,,,,,No,Training
martica04,2017,NL,P,32,32,615,12,12,4,4,,,,,,,,,No,Training
martica04,2018,NL,P,33,18,356,8,19,3,3,,,,,,,,,No,Training
martica04,2019,NL,P,48,0,145,6,7,1,0,,,,,,,,,No,Training
martica04,2020,NL,P,5,5,60,3,3,1,1,,,,,,,,,No,Training
martica04,2021,NL,P,16,16,247,10,9,1,0,,,,,,,,,No,Training
martich02,2014,NL,P,16,0,47,1,2,0,0,,,,,,,,,No,Training
martich02,2015,AL,P,24,0,62,3,2,0,0,,,,,,,,,No,Training
martich02,2018,AL,P,46,0,125,1,3,1,0,,,,,,,,,No,Training
martich02,2019,AL,P,38,0,114,0,2,1,0,,,,,,,,,No,Training
martich02,2019,NL,P,20,0,53,0,3,1,0,,,,,,,,,No,Training
martich02,2020,NL,P,19,0,54,2,4,1,0,,,,,,,,,No,Training
martich02,2021,NL,P,46,0,130,3,2,0,0,,,,,,,,,No,Training
martich02,2022,NL,P,60,0,168,2,8,1,0,,,,,,,,,No,Training
martich02,2023,AL,P,55,0,154,6,8,1,1,,,,,,,,,No,Validation
martico01,2015,NL,P,21,0,65,1,1,0,0,,,,,,,,,No,Training
martico01,2015,AL,P,4,2,27,1,1,0,0,,,,,,,,,No,Training
martico01,2016,AL,P,9,2,77,0,2,0,0,,,,,,,,,No,Training
martico01,2017,AL,P,1,0,6,0,0,0,0,,,,,,,,,No,Training
martico02,2019,AL,P,5,5,58,6,0,1,0,,,,,,,,,No,Training
martico02,2021,NL,P,5,3,48,1,1,0,0,,,,,,,,,No,Training
martico02,2022,NL,P,7,2,67,2,1,0,0,,,,,,,,,No,Training
marticr01,2013,NL,P,2,0,7,0,1,0,0,,,,,,,,,No,Training
martida02,2013,AL,P,4,0,34,0,4,0,0,,,,,,,,,No,Training
martida02,2014,AL,P,3,0,21,1,0,0,0,,,,,,,,,No,Training
martida03,2022,AL,P,14,9,190,5,8,0,3,,,,,,,,,No,Training
martiet01,2013,NL,P,15,8,120,0,6,0,0,,,,,,,,,No,Training
martiet01,2014,NL,P,2,0,12,0,0,0,0,,,,,,,,,No,Training
martife02,2013,AL,OF,10,8,195,12,0,0,0,,,,,,,,,No,Training
martija03,2019,NL,OF,15,9,272,24,0,1,0,,,,,,,,,No,Training
martija03,2020,NL,OF,5,3,84,6,0,0,0,,,,,,,,,No,Training
martija03,2021,AL,OF,47,37,1043,85,0,1,0,,,,,,,,,No,Training
martijd02,2013,AL,OF,70,67,1691,98,4,2,1,,,,,,,,,No,Training
martijd02,2014,AL,OF,111,107,2795,198,1,4,0,,,,,,,,,No,Training
martijd02,2015,AL,OF,148,147,3919,265,15,2,3,,,,,,Silver Slugger,,OF,No,Training
martijd02,2016,AL,OF,118,118,3082,201,3,6,0,,,,,,,,,No,Training
martijd02,2017,AL,OF,53,52,1314,98,2,2,2,,,,,,,,,No,Training
martijd02,2017,NL,OF,60,60,1523,99,1,2,0,,,,,,,,,No,Training
martijd02,2018,AL,OF,57,57,1479,116,3,0,1,,,,,,Silver Slugger,,OF,No,Training
martijd02,2019,AL,OF,38,37,992,67,4,3,2,,,,,,,,,No,Training
martijd02,2020,AL,OF,6,6,156,9,0,0,0,,,,,,,,,No,Training
martijd02,2021,AL,OF,36,35,898,63,4,1,1,,,,,,,,,No,Training
martijd02,2023,NL,OF,3,1,36,0,0,0,0,,,,,,,,,No,Validation
martijo07,2013,AL,P,2,0,15,0,0,0,0,,,,,,,,,No,Training
martijo08,2016,NL,1B,1,0,6,4,0,0,0,,,,,,,,,No,Training
martijo08,2016,NL,OF,4,2,66,2,0,0,0,,,,,,,,,No,Training
martijo08,2017,NL,1B,33,29,777,232,16,2,28,,,,,,,,,No,Training
martijo08,2017,NL,OF,40,31,841,54,0,1,0,,,,,,,,,No,Training
martijo08,2018,NL,OF,46,42,1006,61,3,0,1,,,,,,,,,No,Training
martijo08,2018,NL,1B,84,84,2026,608,31,7,57,,,,,,,,,No,Training
martijo08,2019,NL,OF,79,72,1685,112,3,3,0,,,,,,,,,No,Training
martijo08,2020,AL,1B,6,4,102,31,2,0,2,,,,,,,,,No,Training
martijp01,2023,AL,OF,10,9,245,24,0,0,0,,,,,,,,,No,Validation
martiju01,2023,NL,P,10,0,30,0,0,1,0,,,,,,,,,No,Validation
martiky01,2017,AL,P,2,0,7,0,0,0,0,,,,,,,,,No,Training
martile01,2013,AL,OF,142,125,3383,317,14,5,1,,,,,,,,,No,Training
martile01,2014,AL,OF,152,140,3742,415,11,8,3,,,,,,,,,No,Training
martile01,2015,AL,OF,92,71,2020,218,13,1,0,,,,,,,,,No,Training
martile01,2016,AL,OF,143,142,3825,353,11,3,3,,,,,,,,,No,Training
martile01,2017,NL,OF,12,1,112,8,0,0,0,,,,,,,,,No,Training
martile01,2017,AL,OF,30,29,787,75,1,1,1,,,,,,,,,No,Training
martile01,2017,NL,P,1,0,2,1,0,0,0,,,,,,,,,No,Training
martile01,2018,AL,OF,80,77,2038,238,9,2,1,,,,,,,,,No,Training
martile01,2019,AL,OF,65,65,1696,148,3,1,0,,,,,,,,,No,Training
martimi02,2013,NL,OF,16,5,170,18,1,0,1,,,,,,,,,No,Training
martimi02,2013,NL,SS,3,2,57,5,3,0,1,,,,,,,,,No,Training
martimi02,2013,NL,3B,2,0,18,1,1,0,0,,,,,,,,,No,Training
martimi02,2014,NL,OF,9,1,69,5,0,0,0,,,,,,,,,No,Training
martimi02,2014,NL,2B,6,6,147,12,10,1,1,,,,,,,,,No,Training
martimi02,2015,AL,3B,1,0,3,0,1,0,0,,,,,,,,,No,Training
martimi02,2015,AL,OF,12,7,213,21,0,0,0,,,,,,,,,No,Training
martimi02,2016,AL,SS,6,4,108,6,11,1,3,,,,,,,,,No,Training
martimi02,2016,AL,2B,21,7,261,19,18,1,4,,,,,,,,,No,Training
martimi02,2016,AL,3B,2,1,42,0,3,2,1,,,,,,,,,No,Training
martimi02,2016,AL,OF,29,10,387,24,2,0,2,,,,,,,,,No,Training
martimi02,2017,AL,3B,9,0,60,0,3,0,0,,,,,,,,,No,Training
martimi02,2017,AL,OF,3,0,29,3,0,0,0,,,,,,,,,No,Training
martimi02,2017,AL,P,1,0,3,0,0,0,0,,,,,,,,,No,Training
martimi02,2017,AL,SS,1,0,6,0,1,0,0,,,,,,,,,No,Training
martimi02,2017,AL,2B,11,7,213,16,26,2,6,,,,,,,,,No,Training
martini01,2014,AL,P,29,24,421,11,11,0,1,,,,,,,,,No,Training
martini01,2015,AL,P,24,21,375,6,13,4,2,,,,,,,,,No,Training
martini01,2016,AL,P,12,5,116,1,3,0,1,,,,,,,,,No,Training
martini01,2017,AL,P,23,18,334,10,9,2,0,,,,,,,,,No,Training
martini01,2022,NL,P,47,10,319,13,11,3,2,,,,,,,,,No,Training
martini01,2023,NL,P,63,9,331,8,13,2,1,,,,,,,,,No,Validation
martini02,2018,AL,OF,50,37,993,83,1,2,0,,,,,,,,,No,Training
martini02,2019,AL,P,1,0,3,0,0,0,0,,,,,,,,,No,Training
martini02,2019,AL,OF,3,1,42,5,0,0,0,,,,,,,,,No,Training
martini02,2019,NL,OF,23,21,510,42,1,0,1,,,,,,,,,No,Training
martini02,2021,NL,OF,13,6,193,9,0,0,0,,,,,,,,,No,Training
martini02,2023,NL,1B,4,1,27,8,1,0,0,,,,,,,,,No,Validation
martini02,2023,NL,OF,17,8,237,14,0,0,0,,,,,,,,,No,Validation
martira04,2015,NL,P,13,0,37,0,0,0,0,,,,,,,,,No,Training
martira04,2016,NL,P,8,0,11,0,0,0,0,,,,,,,,,No,Training
martiri01,2019,AL,SS,117,89,2355,108,224,10,46,,,,,,,,,No,Training
martiri01,2021,AL,SS,37,29,788,49,77,6,10,,,,,,,,,No,Training
martiri01,2022,AL,SS,2,2,51,0,9,1,1,,,,,,,,,No,Training
martiri01,2022,AL,2B,10,7,180,9,17,1,2,,,,,,,,,No,Training
martiru01,2013,NL,3B,3,2,60,3,3,0,0,,,,,,,,,No,Training
martiru01,2013,NL,OF,1,1,17,1,0,0,0,,,,,,,,,No,Training
martiru01,2013,NL,C,120,117,3154,885,103,2,6,,,,,,,,,No,Training
martiru01,2014,NL,C,107,106,2822,785,90,5,7,,,,,,,,,No,Training
martiru01,2015,AL,C,117,113,2982,799,70,4,6,,,,,,,,,No,Training
martiru01,2015,AL,2B,2,0,9,0,1,0,0,,,,,,,,,No,Training
martiru01,2016,AL,3B,1,0,3,0,1,0,0,,,,,,,,,No,Training
martiru01,2016,AL,C,127,119,3208,989,55,4,3,,,,,,,,,No,Training
martiru01,2016,AL,2B,1,0,6,0,1,0,0,,,,,,,,,No,Training
martiru01,2017,AL,C,83,78,2051,646,41,3,3,,,,,,,,,No,Training
martiru01,2017,AL,3B,10,9,231,5,16,0,1,,,,,,,,,No,Training
martiru01,2018,AL,C,71,71,1860,591,38,5,4,,,,,,,,,No,Training
martiru01,2018,AL,3B,21,16,441,11,36,2,2,,,,,,,,,No,Training
martiru01,2018,AL,SS,3,1,30,1,1,0,0,,,,,,,,,No,Training
martiru01,2018,AL,OF,1,1,24,2,0,0,0,,,,,,,,,No,Training
martiru01,2019,NL,P,4,0,12,0,0,0,0,,,,,,,,,No,Training
martiru01,2019,NL,C,60,52,1458,512,29,2,0,,,,,,,,,No,Training
martiru01,2019,NL,3B,7,0,39,1,7,0,1,,,,,,,,,No,Training
martise01,2021,AL,P,3,0,9,0,0,0,0,,,,,,,,,No,Training
martise01,2022,AL,P,29,0,116,1,5,0,1,,,,,,,,,No,Training
martise01,2023,AL,P,35,0,129,1,4,0,0,,,,,,,,,No,Validation
martish01,2013,AL,P,6,0,29,2,0,0,0,,,,,,,,,No,Training
martivi01,2013,AL,C,3,3,66,18,4,0,0,,,,,,,,,No,Training
martivi01,2013,AL,1B,11,11,291,85,14,0,3,,,,,,,,,No,Training
martivi01,2014,AL,1B,35,33,853,251,16,3,24,,,,,,,,,No,Training
martivi01,2014,AL,C,2,2,51,23,2,2,0,,,,,,,,,No,Training
martivi01,2015,AL,1B,10,10,258,81,5,1,13,,,,,,,,,No,Training
martivi01,2016,AL,1B,5,5,132,36,0,0,4,,,,,,,,,No,Training
martivi01,2018,AL,1B,1,1,3,1,0,0,0,,,,,,,,,No,Training
marveja01,2019,NL,P,4,4,52,1,3,0,0,,,,,,,,,No,Training
massemi02,2022,AL,2B,48,46,1205,95,123,4,37,,,,,,,,,No,Training
massemi02,2022,AL,3B,1,1,24,0,1,0,0,,,,,,,,,No,Training
massemi02,2023,AL,2B,118,104,2718,193,257,3,71,,,,,,,,,No,Validation
masseni01,2014,NL,P,51,0,135,5,3,3,0,,,,,,,,,No,Training
masseni01,2015,NL,P,28,0,75,1,0,0,0,,,,,,,,,No,Training
masteju01,2013,AL,P,32,29,579,21,27,1,3,,,,,,,,,No,Training
masteju01,2014,NL,P,9,6,92,4,2,0,0,,,,,,,,,No,Training
masteju01,2014,AL,P,19,19,294,4,20,1,5,,,,,,,,,No,Training
masteju01,2015,AL,P,18,9,178,6,8,1,1,,,,,,,,,No,Training
mastrda01,2013,AL,2B,1,0,3,0,0,0,0,,,,,,,,,No,Training
mastrda01,2013,AL,OF,28,17,495,40,1,0,0,,,,,,,,,No,Training
mastrda01,2014,AL,OF,19,8,283,22,2,0,0,,,,,,,,,No,Training
mastrda01,2016,AL,OF,6,3,87,4,0,0,0,,,,,,,,,No,Training
mastrmi01,2022,AL,2B,6,4,94,7,7,0,2,,,,,,,,,No,Training
mastrmi01,2022,AL,OF,3,0,30,7,0,0,0,,,,,,,,,No,Training
mastrmi01,2023,NL,2B,7,5,133,8,8,0,2,,,,,,,,,No,Validation
mastrmi01,2023,NL,OF,7,5,138,5,0,0,0,,,,,,,,,No,Validation
mastrmi01,2023,NL,SS,4,0,27,2,4,1,2,,,,,,,,,No,Validation
mastrmi01,2023,NL,3B,29,24,622,13,45,2,3,,,,,,,,,No,Validation
mastrmi01,2023,NL,P,1,0,1,0,0,0,0,,,,,,,,,No,Validation
mateojo01,2020,NL,OF,7,4,105,8,0,0,0,,,,,,,,,No,Training
mateojo01,2020,NL,2B,5,1,60,5,9,0,1,,,,,,,,,No,Training
mateojo01,2021,AL,SS,17,15,357,18,30,1,8,,,,,,,,,No,Training
mateojo01,2021,AL,OF,2,2,45,1,0,0,0,,,,,,,,,No,Training
mateojo01,2021,NL,3B,8,0,60,2,4,0,0,,,,,,,,,No,Training
mateojo01,2021,AL,3B,1,0,21,1,1,0,0,,,,,,,,,No,Training
mateojo01,2021,NL,SS,1,0,3,0,0,0,0,,,,,,,,,No,Training
mateojo01,2021,NL,OF,22,9,380,28,0,0,0,,,,,,,,,No,Training
mateojo01,2021,AL,2B,18,12,336,17,39,1,6,,,,,,,,,No,Training
mateojo01,2022,AL,SS,149,142,3772,181,417,17,91,,,,,,,,,No,Training
mateojo01,2023,AL,SS,110,95,2529,113,242,11,60,,,,,,,,,No,Validation
mateojo01,2023,AL,OF,4,2,60,5,0,0,0,,,,,,,,,No,Validation
mateoma01,2015,NL,P,26,0,81,1,2,0,0,,,,,,,,,No,Training
mathije01,2013,NL,C,73,70,1845,520,30,1,2,,,,,,,,,No,Training
mathije01,2014,NL,C,62,52,1421,389,39,1,4,,,,,,,,,No,Training
mathije01,2015,NL,C,30,29,738,210,13,1,1,,,,,,,,,No,Training
mathije01,2016,NL,C,38,36,930,304,32,3,3,,,,,,,,,No,Training
mathije01,2017,NL,C,58,56,1424,489,44,3,6,,,,,,,,,No,Training
mathije01,2018,NL,2B,1,0,9,1,0,0,0,,,,,,,,,No,Training
mathije01,2018,NL,C,63,61,1571,516,57,1,1,,,,,,,,,No,Training
mathije01,2018,NL,P,1,0,3,0,0,0,0,,,,,,,,,No,Training
mathije01,2019,AL,C,86,76,1954,686,30,6,2,,,,,,,,,No,Training
mathije01,2019,AL,P,2,0,6,0,0,0,0,,,,,,,,,No,Training
mathije01,2020,AL,C,24,22,547,169,15,2,1,,,,,,,,,No,Training
mathije01,2021,NL,C,3,3,78,23,1,0,0,,,,,,,,,No,Training
mathima01,2020,NL,2B,1,0,3,0,0,0,0,,,,,,,,,No,Training
mathima01,2020,NL,1B,1,0,9,2,1,0,1,,,,,,,,,No,Training
mathima01,2020,NL,OF,11,8,213,17,0,0,0,,,,,,,,,No,Training
mathima01,2022,NL,2B,6,5,117,10,10,0,1,,,,,,,,,No,Training
mathima01,2022,AL,1B,3,2,72,20,0,0,3,,,,,,,,,No,Training
mathima01,2022,AL,3B,2,1,33,1,3,0,0,,,,,,,,,No,Training
mathima01,2022,AL,OF,4,3,63,3,0,0,0,,,,,,,,,No,Training
mathima01,2023,NL,2B,20,17,411,27,35,3,8,,,,,,,,,No,Validation
mathima01,2023,NL,OF,2,2,36,2,0,0,0,,,,,,,,,No,Validation
mathiwy01,2020,NL,3B,7,7,183,6,13,2,4,,,,,,,,,No,Training
mathiwy01,2021,NL,OF,2,2,30,2,0,0,0,,,,,,,,,No,Training
mathiwy01,2021,NL,P,1,0,3,0,0,0,0,,,,,,,,,No,Training
mathiwy01,2021,NL,1B,13,6,204,56,9,0,3,,,,,,,,,No,Training
mathiwy01,2021,NL,3B,4,0,17,0,0,0,0,,,,,,,,,No,Training
matijjj01,2022,AL,OF,1,0,3,0,0,0,0,,,,,,,,,No,Training
matijjj01,2022,AL,1B,10,6,168,36,1,0,2,,,,,,,,,No,Training
matonni01,2021,NL,2B,21,15,431,19,40,0,6,,,,,,,,,No,Training
matonni01,2021,NL,P,1,0,1,0,0,0,0,,,,,,,,,No,Training
matonni01,2021,NL,SS,20,16,434,18,38,4,12,,,,,,,,,No,Training
matonni01,2022,NL,P,2,0,4,0,0,0,0,,,,,,,,,No,Training
matonni01,2022,NL,3B,2,1,33,1,4,0,0,,,,,,,,,No,Training
matonni01,2022,NL,OF,20,12,338,25,2,0,0,,,,,,,,,No,Training
matonni01,2022,NL,SS,2,2,42,0,5,0,1,,,,,,,,,No,Training
matonni01,2022,NL,2B,10,7,185,11,20,0,5,,,,,,,,,No,Training
matonni01,2023,AL,3B,53,41,1053,19,63,8,5,,,,,,,,,No,Validation
matonni01,2023,AL,2B,30,19,513,25,31,0,3,,,,,,,,,No,Validation
matonni01,2023,AL,SS,4,1,45,0,4,0,0,,,,,,,,,No,Validation
matonph01,2017,NL,P,46,0,129,3,4,0,0,,,,,,,,,No,Training
matonph01,2018,NL,P,45,0,142,2,3,0,0,,,,,,,,,No,Training
matonph01,2019,AL,P,9,0,37,1,0,0,0,,,,,,,,,No,Training
matonph01,2019,NL,P,21,0,73,5,2,1,0,,,,,,,,,No,Training
matonph01,2020,AL,P,23,0,65,1,2,0,0,,,,,,,,,No,Training
matonph01,2021,AL,P,65,1,200,4,8,1,0,,,,,,,,,No,Training
matonph01,2022,AL,P,67,0,197,2,6,1,1,,,,,,,,,No,Training
matonph01,2023,AL,P,68,0,198,6,2,0,1,,,,,,,,,No,Validation
matoslu02,2023,NL,OF,86,64,1744,114,4,3,2,,,,,,,,,No,Validation
matsuda01,2013,NL,P,7,7,116,1,4,0,0,,,,,,,,,No,Training
matsuda01,2014,NL,P,34,9,250,3,8,0,1,,,,,,,,,No,Training
matthry01,2013,NL,P,37,0,106,3,3,0,1,,,,,,,,,No,Training
matthry01,2014,NL,P,7,0,26,0,1,0,0,,,,,,,,,No,Training
matthry01,2015,NL,P,57,0,165,3,8,4,0,,,,,,,,,No,Training
matthry01,2015,AL,P,1,0,3,0,0,0,0,,,,,,,,,No,Training
mattsis01,2021,AL,P,4,0,13,0,0,0,0,,,,,,,,,No,Training
